"","pos","freq.Ts","freq.Ts2"
"1",269,0.00269397453273765,0
"2",270,0.00199025114270775,0.00206611570247934
"3",271,0.00206993294101546,0
"4",272,0.00338067439226279,0
"5",273,0.00170423599276139,0.00206611570247934
"6",274,0.00235145474327028,0.00206611570247934
"7",275,0.00221394433511386,0
"8",276,0.00214012560081395,0
"9",277,0.000578267650305781,0
"10",278,0.00176926041411204,0
"11",279,0.00083955713361202,0
"12",280,0.00214569813690601,0
"13",281,0.00181228871153243,0
"14",282,0.00188202491940403,0
"15",283,0.0010110342182788,0.00206611570247934
"16",284,0.00245452171642441,0
"17",285,0.00251932933715576,0.00206611570247934
"18",286,0.00259430291080787,0
"19",287,0.000805636023929104,0
"20",288,0.000735331839868666,0
"21",289,0.00160692001299212,0
"22",290,0.000905008281679559,0
"23",291,0.00128021302744777,0
"24",292,0.00124418386651441,0
"25",293,0.0011063829787234,0
"26",294,0.00149708239056838,0
"27",295,0.00202009913763835,0
"28",296,0.00186503899626992,0
"29",297,0.0015916017609211,0
"30",298,0.000675869759897268,0
"31",299,0.000709255788033842,0
"32",300,0.000640679794982466,0
"33",301,0.00183733670459334,0
"34",302,0.000876114097012788,0
"35",303,0.00244025580612588,0
"36",304,0.000386756125039937,0
"37",305,0.00120789155818011,0.00206611570247934
"38",306,0.00140847432049498,0.00206611570247934
"39",307,0.00224117745442382,0
"40",308,0.0021170900846836,0
"41",309,0.00178422544605636,0
"42",310,0.00166683335000167,0
"43",311,0.00201727184822113,0
"44",312,0.00108421877866925,0
"45",313,0.00165068778657774,0
"46",314,0.000834445927903872,0
"47",315,0.00095022171840096,0
"48",316,0.000917354682678676,0
"49",317,0.00101675139594966,0
"50",318,0.00086702792830346,0
"51",319,0.00171801244308041,0
"52",320,0.0011837279093031,0
"53",321,0.00145099151086576,0.00206611570247934
"54",322,0.00231720734838129,0
"55",323,0.000667256076200644,0
"56",324,0.00101685308973312,0
"57",325,0.00161715181221033,0
"58",326,0.00143419384964312,0
"59",327,0.001616936156026,0
"60",328,0.00163417765845687,0
"61",329,0.00111724390935317,0
"62",330,0.00145070117223325,0
"63",331,0.0013510583290244,0
"64",332,0.00175081704795571,0
"65",333,0.000850964426349863,0
"66",334,0.00186834818002869,0
"67",335,0.000616944291597886,0.00206611570247934
"68",336,0.00203615000751039,0
"69",337,0.00188364727454576,0
"70",338,0.00116726975604062,0
"71",339,0.0013505852536099,0.00206611570247934
"72",340,0.00233430596081701,0
"73",341,0.00195123578266235,0
"74",342,0.000900360144057623,0
"75",343,0.00141803743618832,0
"76",344,0.0016683071687159,0
"77",345,0.00068467987041181,0
"78",346,0.00218493561945427,0
"79",347,0.000917584250917584,0
"80",348,0.00270121554699615,0
"81",349,0.000734263400307056,0
"82",350,0.00193465534782101,0
"83",351,0.000835407929692069,0
"84",352,0.00192317340334799,0
"85",353,0.00082513808433248,0
"86",354,0.00239581575839379,0
"87",355,0.00358009604296115,0.00413223140495868
"88",356,0.00175759037805424,0
"89",357,0.436565848843768,0.316115702479339
"90",358,0.00200007017790098,0
"91",359,0.432473711005389,0.31198347107438
"92",360,0.00206615187967292,0
"93",361,0.00117675987073205,0
"94",362,0.00135687601325157,0
"95",363,0.00104301094277582,0
"96",364,0.000974244517660396,0
"97",365,0.000709484027740826,0
"98",366,0.00103032348604622,0
"99",367,0.00184406972002057,0
"100",368,0.00142282929605521,0
"101",369,0.00112315481708622,0
"102",370,0.00194389456601216,0
"103",371,0.000873892029747998,0
"104",372,0.00237372835980725,0.00206611570247934
"105",373,0.00322141885603837,0.00413223140495868
"106",374,0.00102181668250184,0
"107",375,0.00143464304287789,0.00206611570247934
"108",376,0.00210016155088853,0
"109",377,0.00220145079216139,0
"110",378,0.00154147473794929,0
"111",379,0.00180364007360309,0
"112",380,0.40717551365147,0.295454545454545
"113",381,0.00143472022955524,0.00206611570247934
"114",382,0.000828943005563129,0
"115",383,0.00108366241160804,0
"116",384,0.00132506395273939,0
"117",385,0.00219342709158941,0.00413223140495868
"118",386,0.000609812436477871,0
"119",387,0.00168865631204884,0
"120",388,0.00117513196918543,0.00206611570247934
"121",389,0.000581504408178578,0
"122",390,0.00147448015122873,0.00206611570247934
"123",391,0.000836247529268664,0
"124",392,0.00038287770885979,0
"125",393,0.00114206074214591,0
"126",394,0.414128472424437,0.301652892561983
"127",395,0.000776846005218812,0.00206611570247934
"128",396,0.00120967741935484,0
"129",397,0.0010517161175495,0
"130",398,0.000610413656988219,0
"131",399,0.000948004039321559,0
"132",400,0.0260762965425532,0.00631578947368421
"133",401,0.000839647757526111,0.00210526315789474
"134",402,0.00100148135784181,0
"135",403,0.00151225557119153,0
"136",404,0.0219768597838272,0.0185950413223141
"137",405,0.00126511707693627,0
"138",406,0.00203322374113168,0
"139",407,0.00186818438545423,0
"140",408,0.00158304384151972,0.00206611570247934
"141",409,0.01293523321931,0
"142",410,0.000798649142022636,0
"143",411,0.00164260595965205,0.00206611570247934
"144",412,0.00195626353664501,0
"145",413,0.000793335977786593,0
"146",414,0.00187802244236819,0
"147",415,0.000940822278671559,0
"148",416,0.00109390977622411,0
"149",417,0.00153816104301968,0
"150",418,0.00152568655895153,0
"151",419,0.00182894302334443,0
"152",420,0.00217739185183242,0
"153",421,0.000670762791446433,0
"154",422,0.352576322303468,0.317427385892116
"155",423,0.00112356313560543,0
"156",424,0.00421732301785818,0
"157",425,0.00125580444496364,0
"158",426,0.00214838576768004,0
"159",427,0.354069125935645,0.326446280991736
"160",428,0.00189644792293799,0
"161",429,0.00160815608216767,0
"162",430,0.00175752540423084,0
"163",431,0.00200245462179446,0
"164",432,0.00229766026989418,0
"165",433,0.00322014051522248,0
"166",434,0.00114099429502852,0
"167",435,0.0010852407261247,0
"168",436,0.0019570120737694,0.00206611570247934
"169",437,0.00166146075629694,0
"170",438,0.0022094268880557,0
"171",439,0.00153814602132896,0
"172",440,0.00151150807282721,0
"173",441,0.00249584026622296,0
"174",442,0.00251037272061644,0
"175",443,0.000806225462703309,0
"176",444,0.00186830231246475,0.00206611570247934
"177",445,0.00171520457387886,0
"178",446,0.000864024192677395,0
"179",447,0.00187759523379671,0
"180",448,0.00217233888486604,0
"181",449,0.00112286293827876,0.00206611570247934
"182",450,0.00242464935840048,0
"183",451,0.00123609394313968,0
"184",452,0.000866877732549374,0
"185",453,0.00200309913451,0
"186",454,0.000954453479937388,0
"187",455,0.000926390550816382,0
"188",456,0.00150853513298928,0
"189",457,0.00238489833865556,0
"190",458,0.00245559466317427,0
"191",459,0.00269597677312319,0
"192",460,0.0016477248721957,0
"193",461,0.00237057105363417,0
"194",462,0.000976769864526267,0
"195",463,0.00245742616943307,0
"196",464,0.00228903464365893,0
"197",465,0.000935203740814963,0
"198",466,0.00136215038140211,0
"199",467,0.00142705887768724,0
"200",468,0.00129461808766414,0
"201",469,0.00168539325842697,0
"202",470,0.00113587959676274,0
"203",471,0.00109242899211551,0.00206611570247934
"204",472,0.00129496402877698,0
"205",473,0.00100840336134454,0
"206",474,0.00154738878143133,0.00413223140495868
"207",475,0.000772837343500438,0.00206611570247934
"208",476,0.000853652030091234,0.00206611570247934
"209",477,0.000659304433822317,0
"210",478,0.00128678527470068,0.00206611570247934
"211",479,0.00112239744093383,0
"212",480,0.000875810124365038,0
"213",481,0.00114609723730245,0.00206611570247934
"214",482,0.047037150752226,0.0475206611570248
"215",483,0.279218189070602,0.359504132231405
"216",484,0.000735048446374875,0
"217",485,0.280594764971906,0.361570247933884
"218",486,0.400293152788441,0.322314049586777
"219",487,0.00171698383173558,0.00206611570247934
"220",488,0.00171944404642499,0
"221",489,0.00358989086731763,0
"222",490,0.00109577032653956,0
"223",491,0.000442575791104227,0
"224",492,0.000767400813444862,0
"225",493,0.00143724049824337,0.00206611570247934
"226",494,0.000571148825065274,0
"227",495,0.000663514970556523,0
"228",496,0.00232338008777214,0.00206611570247934
"229",497,0.00148627382409512,0
"230",498,0.00169612569184074,0
"231",499,0.00137905672519996,0
"232",500,0.00083970890091435,0
"233",501,0.000470854129390715,0
"234",502,0.00219235535220665,0
"235",503,0.000491497100167109,0
"236",504,0.000700210063018906,0
"237",505,0.00103928497193931,0
"238",506,0.00299900033322226,0
"239",507,0.00112905046855594,0.00205338809034908
"240",508,0.000344115622849277,0.00619834710743802
"241",509,0.00107398568019093,0.00309917355371901
"242",510,0.001215953307393,0.00103305785123967
"243",511,0.000627667587245795,0.00206611570247934
"244",512,0.00192357014619133,0.0103305785123967
"245",513,0.00167568961072441,0
"246",514,0.00176271186440678,0.00103305785123967
"247",515,0.000694733916909824,0.00206611570247934
"248",516,0.0012453300124533,0.0134297520661157
"249",517,0.00115894039735099,0.00206825232678387
"250",518,0.000524109014675052,0.00206611570247934
"251",519,0.00198376916140667,0
"252",520,0.00312561047079508,0.0258264462809917
"253",521,0.00063384745404606,0.0268595041322314
"254",522,0.000657174151150055,0.00516528925619835
"255",523,0,0.00516528925619835
"256",524,0.000236798484489699,0.00103305785123967
"257",525,0.00048721071863581,0
"258",526,0.00170164492342598,0
"259",527,0.00177567327611719,0.00120627261761158
"260",528,0.00199501246882793,0.00241545893719807
"261",529,0.00268096514745308,0.036231884057971
"262",530,0,0.00968523002421308
"263",531,0.000703729767769177,0.0036319612590799
"264",532,0,0.135593220338983
"265",533,0.00318471337579618,0
"266",534,0,0.00364520048602673
"267",535,0.00347523892267593,0.00243013365735115
"268",536,0,0.00122100122100122
"269",537,0.00105596620908131,0
"270",538,0.00117785630153121,0.00122249388753056
"271",539,0.0566750629722922,0.354969574036511
"272",540,NA,0
"273",541,NA,0
"274",542,NA,0.00413223140495868
"275",543,NA,0.00413223140495868
"276",544,NA,0.00619834710743802
"277",545,NA,0
"278",546,NA,0
"279",547,NA,0
"280",548,NA,0
"281",549,NA,0.322314049586777
"282",550,NA,0.00206611570247934
"283",551,NA,0
"284",552,NA,0
"285",553,NA,0
"286",554,NA,0
"287",555,NA,0
"288",556,NA,0.00206611570247934
"289",557,NA,0
"290",558,0,0
"291",559,0,0
"292",560,0.0062111801242236,0.00206611570247934
"293",561,0,0
"294",562,0,0
"295",563,0,0
"296",564,0,0.00206611570247934
"297",565,0,0
"298",566,0,0
"299",567,0,0
"300",568,0.00157728706624606,0
"301",569,0.00294985250737463,0.00206611570247934
"302",570,0.00132978723404255,0
"303",571,0,0.00206611570247934
"304",572,0,0
"305",573,0,0
"306",574,0.00192678227360308,0
"307",575,0.00210674157303371,0
"308",576,0,0
"309",577,0.00305250305250305,0
"310",578,0.000571428571428571,0.00206611570247934
"311",579,0.00148221343873518,0
"312",580,0.00132100396301189,0
"313",581,0.000393855848759354,0
"314",582,0.00116189000774593,0
"315",583,0.00148754183711417,0.00206611570247934
"316",584,0.000355745286374956,0.00206611570247934
"317",585,0.00105969622041681,0
"318",586,0.000677048070412999,0
"319",587,0.000226398007697532,0
"320",588,0.00142276422764228,0
"321",589,0.00159140640541078,0
"322",590,0.462324147234535,0.359504132231405
"323",591,0.000182615047479912,0
"324",592,0.000935162094763092,0.00206611570247934
"325",593,0.00076080340839927,0
"326",594,0.000697512206463613,0
"327",595,0.000802809834420472,0.00206611570247934
"328",596,0.00074487895716946,0
"329",597,0.000894214432620942,0
"330",598,0.0107597535934292,0.0330578512396694
"331",599,0.0123799698436632,0.0371900826446281
"332",600,0.00177469135802469,0
"333",601,0.00237688479536507,0.00206611570247934
"334",602,0.419415711490076,0.396694214876033
"335",603,0.00118819724074196,0
"336",604,0.00192492781520693,0
"337",605,0.00176294293941353,0
"338",606,0.00285795941697628,0.00206611570247934
"339",607,0.00122562674094708,0
"340",608,0.000273448181569593,0
"341",609,0.00075545003237643,0
"342",610,0.00169639644270807,0
"343",611,0.00201308505284348,0.00206611570247934
"344",612,0.00200773713334313,0
"345",613,0.00132525558500568,0
"346",614,0.000406798047369373,0
"347",615,0.000991884580703336,0
"348",616,0.00133218736570692,0
"349",617,0.00112562814070352,0
"350",618,0.00119741358665283,0
"351",619,0.0017725913069168,0
"352",620,0.00154088726438759,0
"353",621,0.00239308057844176,0.00619834710743802
"354",622,0.00118147448015123,0.00206611570247934
"355",623,0.00179449687624618,0
"356",624,0.00124093788779309,0
"357",625,0.000954228824072012,0
"358",626,0.00103941343371632,0
"359",627,0.0017610261262682,0
"360",628,0.00157747274739246,0
"361",629,0.000777259604707972,0
"362",630,0.00119519266948496,0.00413223140495868
"363",631,0.00132327921191371,0
"364",632,0.00136989144648083,0
"365",633,0.000941947373809768,0
"366",634,0.00173186250517676,0.00206611570247934
"367",635,0.000726175846274159,0
"368",636,0.00123723556268079,0
"369",637,0.00126670889029634,0
"370",638,4e-04,0
"371",639,0.000950015833597227,0
"372",640,0.000933364445481516,0.00206611570247934
"373",641,0.00148338277942598,0
"374",642,0.00103336777892596,0
"375",643,0.00105003500116671,0
"376",644,0.00226681778785252,0
"377",645,0.00170005666855562,0
"378",646,0.00106668444474075,0
"379",647,0.00180003000050001,0
"380",648,0.00188336472274538,0
"381",649,0.000633354445148172,0
"382",650,0.0015500258337639,0
"383",651,0.00218340611353712,0
