"","pos","freq.Ts","freq.Ts2"
"1",269,0.00244742261080917,0
"2",270,0.0022077357670578,0.000789889415481833
"3",271,0.0027627824127088,0
"4",272,0.00656658632404016,0
"5",273,0.00228784147972934,0
"6",274,0.00249753150955451,0
"7",275,0.0023596864152268,0
"8",276,0.00198347107438017,0.000789889415481833
"9",277,0.000757634625845054,0
"10",278,0.00165051748577642,0
"11",279,0.000755755367800946,0.000789889415481833
"12",280,0.00177678209312656,0.000789889415481833
"13",281,0.00169733441345523,0
"14",282,0.00183150183150183,0
"15",283,0.00106107960026238,0
"16",284,0.00209966675013966,0
"17",285,0.00165083021403206,0.000789889415481833
"18",286,0.00249623658987404,0
"19",287,0.000771082524637027,0
"20",288,0.000937101731764,0
"21",289,0.0019474561354231,0.000789889415481833
"22",290,0.000822614418187257,0
"23",291,0.00184943022604147,0
"24",292,0.00126771066368382,0
"25",293,0.0011352850309877,0.000789889415481833
"26",294,0.00150602409638554,0
"27",295,0.00144658753709199,0
"28",296,0.00198254618220896,0
"29",297,0.00240518038852914,0
"30",298,0.00055359746083298,0
"31",299,0.00071926524289034,0
"32",300,0.000735902860822371,0.000789889415481833
"33",301,0.00176535490989334,0
"34",302,0.000753371798169858,0
"35",303,0.00256772371292849,0.00157977883096367
"36",304,0.000750970767089164,0
"37",305,0.00127849210987726,0
"38",306,0.00149665078756685,0
"39",307,0.00203788278534908,0.0023696682464455
"40",308,0.00182792196040106,0
"41",309,0.00233079174646768,0.000789889415481833
"42",310,0.00189063147091128,0
"43",311,0.00224876767531393,0
"44",312,0.00120466763759282,0
"45",313,0.00182605893515701,0
"46",314,0.000892076575853271,0
"47",315,0.000961315934701725,0
"48",316,0.000853348503973404,0
"49",317,0.000477504244482173,0.000789889415481833
"50",318,0.00132426944468968,0
"51",319,0.00123467677925743,0
"52",320,0.00114390299702585,0.000789889415481833
"53",321,0.00124945006599208,0
"54",322,0.00207337644082092,0
"55",323,0.000790791670327739,0
"56",324,0.000769930706236439,0.000789889415481833
"57",325,0.00208034684101954,0
"58",326,0.00125680770842061,0
"59",327,0.00172386773233036,0
"60",328,0.00149578224193408,0
"61",329,0.00104242676951944,0
"62",330,0.00166311522270152,0
"63",331,0.00143593647278641,0
"64",332,0.0017259531576313,0
"65",333,0.000688349681638272,0
"66",334,0.00166087358526103,0
"67",335,0.000802527106633655,0.000789889415481833
"68",336,0.00253582490894857,0
"69",337,0.00236753476274634,0
"70",338,0.000984038560968694,0.000789889415481833
"71",339,0.00130071539346641,0
"72",340,0.00240144086451871,0
"73",341,0.00186747590622603,0
"74",342,0.00101685308973312,0
"75",343,0.00135126117709863,0
"76",344,0.00206856284927851,0.000789889415481833
"77",345,0.000851945275044685,0
"78",346,0.00183467876442725,0
"79",347,0.000917507715405789,0
"80",348,0.00268449661519992,0.000789889415481833
"81",349,0.000467242932950639,0.000789889415481833
"82",350,0.00196850393700787,0.000789889415481833
"83",351,0.00147149808538033,0
"84",352,0.00172376282362392,0.000789889415481833
"85",353,0.000842800795603951,0
"86",354,0.00238195793563646,0.00157977883096367
"87",355,0.00144648023143684,0
"88",356,0.00163787455604979,0.000789889415481833
"89",357,0.406762024021588,0.485781990521327
"90",358,0.00201938610662359,0
"91",359,0.410513185403819,0.485781990521327
"92",360,0.00187295419139141,0.000789889415481833
"93",361,0.00117531487913553,0
"94",362,0.00126611215643519,0
"95",363,0.000775795190069822,0
"96",364,0.00093525560712206,0
"97",365,0.000636042402826855,0
"98",366,0.00107834818271814,0
"99",367,0.00169491525423729,0
"100",368,0.00136254246885617,0
"101",369,0.00170282207283112,0
"102",370,0.00200507479106411,0
"103",371,0.000461361014994233,0
"104",372,0.00211326383832644,0
"105",373,0.0016553639130667,0
"106",374,0.000819949733516337,0
"107",375,0.0012482836100362,0
"108",376,0.00196319894344202,0
"109",377,0.00252887581605567,0
"110",378,0.00189117631166586,0
"111",379,0.00175451289657418,0.000789889415481833
"112",380,0.47700394218134,0.456556082148499
"113",381,0.00107839374166073,0
"114",382,0.0258322188227104,0
"115",383,0.000637453101664663,0
"116",384,0.00118498532441252,0
"117",385,0.00195219850392264,0
"118",386,0.000585565802957107,0.000789889415481833
"119",387,0.000992282249173098,0
"120",388,0.000886115675017076,0.000789889415481833
"121",389,0.000427374249772377,0
"122",390,0.00123408313232737,0
"123",391,0.000921243114177744,0.000789889415481833
"124",392,0.000302961448155722,0
"125",393,0.00120458891013384,0
"126",394,0.471698475112688,0.454186413902054
"127",395,0.000645136065060995,0.000789889415481833
"128",396,0.000988806708064707,0
"129",397,0.00113153610989796,0
