"","pos","freq.Ts","freq.Ts2"
"1",269,0.00228614324222882,0
"2",270,0.00328769102930019,0.000656167979002625
"3",271,0.00389708513938044,0
"4",272,0.00953934981799925,0
"5",273,0.00249644901648517,0.000656167979002625
"6",274,0.0030870814217725,0
"7",275,0.00211901055180765,0
"8",276,0.0019802832666064,0
"9",277,0.00047230571060541,0
"10",278,0.00175837371874598,0
"11",279,0.00102502776116853,0
"12",280,0.00203743792181332,0
"13",281,0.00190605277648354,0
"14",282,0.00224348120555367,0.000656167979002625
"15",283,0.000846310088016249,0
"16",284,0.00303554112736625,0
"17",285,0.00142557651991614,0.00131233595800525
"18",286,0.00186235152919753,0
"19",287,0.000648718780408693,0
"20",288,0.000886917960088692,0
"21",289,0.00201296348484238,0
"22",290,0.000763052208835341,0
"23",291,0.00140274938880205,0
"24",292,0.00155750798722045,0
"25",293,0.00111385153950195,0
"26",294,0.00150662120371105,0
"27",295,0.00146118000157965,0
"28",296,0.0019703656998739,0
"29",297,0.00212022458675252,0.000656167979002625
"30",298,0.000547259792041279,0
"31",299,0.000546768209334114,0
"32",300,0.000972346466492941,0
"33",301,0.00174798011187073,0
"34",302,0.000736862516967229,0
"35",303,0.00224215246636771,0.000656167979002625
"36",304,0.000655510141127477,0
"37",305,0.00122850122850123,0
"38",306,0.00214255652905842,0
"39",307,0.00213349588540079,0
"40",308,0.00196144996416582,0
"41",309,0.00169109357384442,0
"42",310,0.00126988869799059,0.000656167979002625
"43",311,0.00208636041876234,0
"44",312,0.00152433356879949,0.000656167979002625
"45",313,0.00250469630557295,0.00131233595800525
"46",314,0.000951962507322788,0
"47",315,0.00109461086583719,0
"48",316,0.000909157029602153,0
"49",317,0.000684660012251811,0
"50",318,0.000898085282178396,0
"51",319,0.00114728237487452,0
"52",320,0.000857663581460172,0
"53",321,0.00146412884333821,0.000656167979002625
"54",322,0.00217182326343148,0
"55",323,0.000533864825426202,0
"56",324,0.000706888629696391,0
"57",325,0.0019059047753503,0
"58",326,0.00140656867571559,0.000656167979002625
"59",327,0.00269626724560543,0.000656167979002625
"60",328,0.00143161423234051,0.000656167979002625
"61",329,0.000906270696085608,0
"62",330,0.00100502512562814,0
"63",331,0.0011059653003387,0
"64",332,0.00172099266857123,0
"65",333,0.000787482452836649,0
"66",334,0.00169480035251847,0.000656167979002625
"67",335,0.000539101721756124,0
"68",336,0.00257818254871761,0
"69",337,0.0018336389398233,0
"70",338,0.000900870841813753,0.000656167979002625
"71",339,0.000867447369299036,0
"72",340,0.00206763156139532,0.000656167979002625
"73",341,0.00173448965977318,0
"74",342,0.00190076030412165,0
"75",343,0.00116783450116783,0
