"","pos","freq.Ts","freq.Ts2"
"1",269,0.00251471105969924,0
"2",270,0.00249287749287749,0
"3",271,0.00210486361518952,0
"4",272,0.00456088247772592,0
"5",273,0.00180463487412225,0
"6",274,0.00239063726539642,0
"7",275,0.00263157894736842,0
"8",276,0.00203571428571429,0
"9",277,0.000570918822479929,0
"10",278,0.00194368658499617,0
"11",279,0.00076565588219583,0
"12",280,0.00200821055998863,0
"13",281,0.00191710304428863,0
"14",282,0.00195236235845373,0
"15",283,0.000816819376376163,0
"16",284,0.0025540971975878,0
"17",285,0.00300746559105544,0
"18",286,0.00235820002463791,0
"19",287,0.000627101224589336,0
"20",288,0.00114641051918501,0
"21",289,0.00227402919784054,0
"22",290,0.000762657514776489,0
"23",291,0.00159334949774853,0
"24",292,0.00155623184396182,0
"25",293,0.00127793320208614,0
"26",294,0.00132912157147049,0
"27",295,0.00206689861862276,0
"28",296,0.00213322323148913,0
"29",297,0.00238897291351574,0
"30",298,0.000789076437491423,0
"31",299,0.000788657054194455,0
"32",300,0.000872884111797628,0
"33",301,0.00217283443685948,0
"34",302,0.000872182508465301,0
"35",303,0.00235712089638916,0
"36",304,0.00087018837018837,0
"37",305,0.00141334332322992,0
"38",306,0.00141252552756978,0
"39",307,0.0024283797782193,0
"40",308,0.00208044382801664,0
"41",309,0.00212870199861465,0
"42",310,0.00170228544461673,0
"43",311,0.00198679956896552,0
"44",312,0.00124509952383356,0
"45",313,0.00196200090553888,0
"46",314,0.000803253175360209,0
"47",315,0.00105220964024451,0
"48",316,0.000650737502502837,0
"49",317,0.000583391672500583,0
"50",318,0.00113369233590637,0
"51",319,0.00158460101414465,0
"52",320,0.00111707626129581,0
"53",321,0.00115086314736052,0
"54",322,0.00223366838359087,0
"55",323,0.00110095416027224,0
"56",324,0.00128363284766445,0
"57",325,0.00226746027776388,0
"58",326,0.00168423159018143,0
"59",327,0.00208371534781377,0
"60",328,0.00141732808644034,0
"61",329,0.000950586194820139,0
"62",330,0.00133408931727979,0
"63",331,0.00123405319769866,0
"64",332,0.00185080201420616,0
"65",333,0.000901051226430836,0
"66",334,0.0020859059506725,0
"67",335,0.00165057770219577,0
"68",336,0.00230287859824781,0
"69",337,0.00181687863584085,0
"70",338,0.00103386749820741,0
"71",339,0.00121717382242601,0
"72",340,0.00255106294289287,0
"73",341,0.00193430048357512,0
"74",342,0.00145050767768719,0
"75",343,0.00110113784243719,0
"76",344,0.00200193520403056,0
"77",345,0.00162028530384525,0
"78",346,0.00231948871126537,0
"79",347,0.000851347967615391,0
"80",348,0.00238424729479634,0
"81",349,0.000617541517149295,0
"82",350,0.00251990053902508,0
"83",351,0.00235782010334275,0
"84",352,0.00194093533004267,0
"85",353,0.000691562932226833,0
"86",354,0.00226519710595713,0
"87",355,0.00134626669888502,0
"88",356,0.00160788381742739,0
"89",357,0.178520261067973,0.175
"90",358,0.00192273769624272,0
"91",359,0.299671621764768,0.375
"92",360,0.00175929346774335,0
"93",361,0.00112815089018156,0
"94",362,0.00111311353758083,0
"95",363,0.00109938824363862,0
"96",364,0.00108614365585271,0
"97",365,0.000642352437370637,0
"98",366,0.00132329536310152,0
"99",367,0.00194966641028851,0
"100",368,0.00125781643067635,0
"101",369,0.00136912268059809,0
"102",370,0.00194689308312152,0
"103",371,0.000955592016299154,0
"104",372,0.00196747351130846,0
"105",373,0.00124859758966378,0
"106",374,0.000761725126047372,0
"107",375,0.00128840256228791,0
"108",376,0.00230783209158641,0
"109",377,0.00274137836504194,0
"110",378,0.00194745544736359,0
"111",379,0.00142323758825921,0
"112",380,0.317614658273381,0.4
"113",381,0.00219763707056857,0
"114",382,0.146488484503839,0.25
"115",383,0.000395182536695521,0
"116",384,0.0010162792886045,0
"117",385,0.00193893302210007,0
"118",386,0.000472268399576847,0
"119",387,0.000854165480325722,0
"120",388,0.00110608921181608,0
"121",389,0.000307095833093415,0
"122",390,0.0011986930379135,0
"123",391,0.00184803330350543,0
"124",392,0.000451077683421915,0
"125",393,0.000813282288298653,0
"126",394,0.312341967467697,0.375
"127",395,0.000302224371373308,0
"128",396,0.000612369871402327,0
"129",397,0.00172311226896962,0
"130",398,0.000415170323625267,0
"131",399,0.00073623761543154,0
