"","pos","freq.Ts","freq.Ts2"
"1",269,0.00256625207438709,0
"2",270,0.00374620378621179,0.00158982511923688
"3",271,0.00405557340186315,0
"4",272,0.00757161485719093,0
"5",273,0.0024541462154482,0.00158982511923688
"6",274,0.00361350467189805,0
"7",275,0.00360012857602057,0
"8",276,0.002147702383737,0
"9",277,0.000635270201592411,0
"10",278,0.00209258084971465,0
"11",279,0.000630715862503942,0
"12",280,0.00223028180757045,0
"13",281,0.00197291908954976,0
"14",282,0.0020537714712472,0
"15",283,0.000809078273136527,0
"16",284,0.00286935160910761,0
"17",285,0.00227440373739857,0
"18",286,0.00219293833618348,0
"19",287,0.00056663866038805,0
"20",288,0.0013755691175046,0
"21",289,0.00245586216231895,0
"22",290,0.000712579924505046,0
"23",291,0.00207460908986131,0.00158982511923688
"24",292,0.00152911044000153,0
"25",293,0.00144536153056179,0
"26",294,0.00134350105020153,0
"27",295,0.00190293164518803,0
"28",296,0.00172776442307692,0
"29",297,0.00205742074254185,0.00158982511923688
"30",298,0.00063227582102875,0
"31",299,0.00100280413749559,0
"32",300,0.00105160230983525,0
"33",301,0.00152902381961203,0
"34",302,0.000716885408624683,0
"35",303,0.00300190364621467,0
"36",304,0.000638767725804391,0
"37",305,0.00146789655859807,0
"38",306,0.00196768661431537,0.00158982511923688
"39",307,0.00220909139891162,0
"40",308,0.00295952364074573,0
"41",309,0.00271729540882945,0.00158982511923688
"42",310,0.00204506126444215,0.00476947535771065
"43",311,0.00212587997490765,0
"44",312,0.00112978638346688,0
"45",313,0.00261154923285741,0.00158982511923688
"46",314,0.000630484791684417,0
"47",315,0.00117123845736013,0
"48",316,0.000744035037286301,0
"49",317,0.000852728731942215,0
"50",318,0.000917293483880652,0
"51",319,0.00203543661783843,0
"52",320,0.00111707626129581,0
"53",321,0.0012511677565728,0
"54",322,0.00248391291301304,0
"55",323,0.000834167500834167,0
"56",324,0.00155064610254273,0
"57",325,0.00166722240746916,0
"58",326,0.00145094311302347,0.00158982511923688
"59",327,0.0018670400746816,0
"60",328,0.00196778174298769,0
"61",329,0.000817375058383933,0
"62",330,0.00125108427303663,0
"63",331,0.00161788007672421,0
"64",332,0.00188468402355021,0
"65",333,0.00080134893737792,0
"66",334,0.00200363994590172,0
"67",335,0.00126778654478122,0
"68",336,0.00260386239588723,0
"69",337,0.00188361587571469,0
"70",338,0.00115170836741166,0
"71",339,0.00171818439621666,0
"72",340,0.00253489651952037,0
"73",341,0.00171778322576341,0
"74",342,0.00118362924064349,0
"75",343,0.00116804885781508,0
"76",344,0.00230341673482332,0
"77",345,0.00242414110173034,0.00476947535771065
"78",346,0.0024697950737601,0
"79",347,0.00141817939135077,0
"80",348,0.00295206644651256,0
"81",349,0.000584502338009352,0
"82",350,0.00221881151780054,0
"83",351,0.00279362317870824,0.00158982511923688
"84",352,0.00199243210662023,0
"85",353,0.000575257173795344,0
"86",354,0.00227114794664497,0
"87",355,0.00379031556985134,0.00158982511923688
"88",356,0.00168877746439639,0
"89",357,0.0718310111073351,0.0794912559618442
"90",358,0.00239884855269471,0
"91",359,0.316450516802761,0.397456279809221
"92",360,0.00290308959110423,0
"93",361,0.00109330088698443,0
"94",362,0.00160876867320781,0
"95",363,0.000993665383182213,0
"96",364,0.00065697189225661,0
"97",365,0.00110046148384807,0
"98",366,0.00230410662696514,0.00158982511923688
"99",367,0.00207403241115056,0
"100",368,0.00114364135407136,0
"101",369,0.00164194915254237,0
"102",370,0.00199621954881905,0
"103",371,0.000653721797204898,0
"104",372,0.00191028725060139,0
"105",373,0.00207490955522452,0
"106",374,0.000728811149032992,0
"107",375,0.00120987830047683,0
"108",376,0.00249363233172435,0
"109",377,0.00352989661165762,0
"110",378,0.0023802654356607,0.00158982511923688
"111",379,0.00212433727939574,0.00476947535771065
"112",380,0.363215550309826,0.454689984101749
"113",381,0.00249671727913299,0
"114",382,0.313803992331115,0.361111111111111
"115",383,0.000588051528015142,0.00326797385620915
"116",384,0.000881219019643841,0
"117",385,0.00223943610264694,0.0016
"118",386,0.00027635506098235,0
"119",387,0.00118419835322416,0.0016
"120",388,0.00159851301115242,0
"121",389,0.000767430978006551,0.00159235668789809
"122",390,0.000997816100609986,0
"123",391,0.00401127698624435,0.00159235668789809
"124",392,0.000381279191688114,0
"125",393,0.000712154749302281,0
"126",394,0.335135448243903,0.4432
"127",395,0.00121413884265152,0.0016
"128",396,0.000476644423260248,0
"129",397,0.00217656103356696,0.00319488817891374
"130",398,0.000425937569721924,0
"131",399,0.000658503961312892,0
"132",400,0.0571996603640731,0.0016
"133",401,0.00652998611082319,0
"134",402,0.000778504849874808,0.0016
"135",403,0.00166962775863176,0
"136",404,0.00378104322419868,0.00491400491400491
"137",405,0.0014329135909683,0.00245700245700246
"138",406,0.0118508420913768,0
"139",407,0.00110443541261707,0
"140",408,0.0014695077149155,0
"141",409,0.0181299700925046,0
"142",410,0.0012827090815803,0.00318471337579618
"143",411,0.00231711353856339,0.00318471337579618
"144",412,0.00248530325479138,0
"145",413,0.000791461805971939,0
"146",414,0.00199921981665691,0
"147",415,0.0112629338086044,0.00318471337579618
"148",416,0.00104740766602658,0
"149",417,0.00106523941905479,0.00159235668789809
"150",418,0.00221960742365085,0
"151",419,0.00188318777292576,0.00158982511923688
"152",420,0.00217421996329239,0
"153",421,0.00222137783883319,0.00635930047694754
"154",422,0.364423015518232,0.448330683624801
"155",423,0.000520901159005079,0.00158982511923688
"156",424,0.198794968464818,0.339171974522293
"157",425,0.00153659233847913,0
"158",426,0.00186146411311974,0.00158982511923688
"159",427,0.131952917533912,0.117647058823529
"160",428,0.00199132351895313,0.00158982511923688
"161",429,0.00213507935378265,0.00158982511923688
"162",430,0.00218653666929529,0
"163",431,0.00193847147934092,0
"164",432,0.00542287663853475,0.00317965023847377
"165",433,0.00172364263142775,0
"166",434,0.0016162631994828,0
"167",435,0.00201533091013783,0
"168",436,0.00226945244956772,0
"169",437,0.00155178635871527,0.00158982511923688
"170",438,0.00214350590372389,0
"171",439,0.000878766797261177,0.00158982511923688
"172",440,0.00228092119785152,0
"173",441,0.00277674935209182,0
"174",442,0.00282706543168545,0.00158982511923688
"175",443,0.00123655712519204,0.00317965023847377
"176",444,0.00113808801213961,0.00158982511923688
"177",445,0.00130905170754245,0
"178",446,0.00104687681749447,0
"179",447,0.00400715841892312,0.00158982511923688
"180",448,0.00206885783433523,0.00158982511923688
"181",449,0.00129047395588925,0
"182",450,0.00200724181360202,0
"183",451,0.00186006015513693,0
"184",452,0.000757726819541376,0
"185",453,0.00200032005120819,0.00158982511923688
"186",454,0.00178303683592009,0.00317965023847377
"187",455,0.00106535545994673,0
"188",456,0.00174425848249512,0
"189",457,0.00287751245490466,0.00317965023847377
"190",458,0.00153549179608669,0.00158982511923688
"191",459,0.00227292985114538,0.00158982511923688
"192",460,0.00187617260787992,0
"193",461,0.00166304799741304,0.00158982511923688
"194",462,0.00193716040633121,0.00158982511923688
"195",463,0.00149217809867629,0
"196",464,0.00181488203266788,0.00158982511923688
"197",465,0.00130391173520562,0
"198",466,0.00137923988557417,0.00158982511923688
"199",467,0.00159678582466261,0
"200",468,0.00197361587202659,0
"201",469,0.0023689197725837,0
"202",470,0.000903966819100287,0
"203",471,0.00107003370606174,0
"204",472,0.00156157449787303,0.00158982511923688
"205",473,0.00113341968911917,0
"206",474,0.00192360538609508,0
"207",475,0.000417337387467954,0
"208",476,0.000606244316459533,0
"209",477,0.000796080832823025,0.00158982511923688
"210",478,0.00175978882534096,0.00158982511923688
"211",479,0.00163727959697733,0
"212",480,0.000977262362368884,0
"213",481,0.00101874490627547,0.00158982511923688
"214",482,0.00282349700433854,0.00476947535771065
"215",483,0.0473725828481058,0.068362480127186
"216",484,0.000810372771474878,0
"217",485,0.048703058459156,0.0667726550079491
"218",486,0.309791463017269,0.486486486486487
"219",487,0.000987166831194472,0
"220",488,0.00164962058726493,0
"221",489,0.00198741305067903,0
"222",490,0.000916284881299459,0
"223",491,0.000515065670873036,0
"224",492,0.00154181026664248,0
"225",493,0.00164298830578912,0
"226",494,0.0004004004004004,0
"227",495,0.00071691929537075,0
"228",496,0.00174978127734033,0.00476190476190476
"229",497,0.00101203193522996,0
"230",498,0.00209132101777623,0
"231",499,0.0017478152309613,0
"232",500,0.00222833923187836,0.00317460317460317
"233",501,0.000968188105117566,0
"234",502,0.000877577885037297,0
"235",503,0.000915192190359976,0
"236",504,0.000778694907335306,0
"237",505,0.000485358356253033,0
"238",506,0.00247647350173353,0.00158478605388273
"239",507,0.00287794142542746,0.00158478605388273
"240",508,0.000345602211854156,0.00318471337579618
